,spkr,dys,word
0,fridriksson07a-105,=,in
0,fridriksson07a-105,=,the
0,fridriksson07a-105,S,van
0,fridriksson07a-105,=,and
0,fridriksson07a-105,S,went
0,fridriksson07a-105,=,me
0,fridriksson07a-105,=,over
0,fridriksson07a-105,=,there
0,kansas13a-274,=,uh
0,kansas13a-274,=,he
0,kansas13a-274,=,and
0,kansas13a-274,S,she
0,kansas13a-274,=,said
0,kansas13a-274,S,uh
0,kansas14a-509,=,and
0,kansas14a-509,=,hes
0,kansas14a-509,=,got
0,kansas14a-509,=,the
0,kansas14a-509,S,bread
0,kansas14a-509,=,the
0,kansas14a-509,=,um
0,kansas14a-509,=,the
0,kansas14a-509,=,the
0,kansas14a-509,S,peach
0,kansas14a-509,=,the
0,kansas14a-509,S,um
0,kurland12a-677,=,say
0,kurland12a-677,=,i
0,kurland12a-677,=,try
0,kurland12a-677,=,to
0,kurland12a-677,=,find
0,kurland12a-677,=,i
0,kurland12a-677,=,had
0,kurland12a-677,=,a
0,kurland12a-677,D,uh
0,kurland12a-677,=,um
0,kurland12a-677,=,uh
0,kurland12a-677,I,<eps>
0,kurland12a-677,=,strawberry
0,kurland27a-79,=,um
0,kurland27a-79,=,they
0,kurland27a-79,=,had
0,kurland27a-79,=,they
0,kurland27a-79,=,said
0,kurland27a-79,=,it
0,kurland27a-79,=,was
0,kurland27a-79,=,a
0,kurland27a-79,=,broken
0,kurland27a-79,=,broken
0,kurland27a-79,=,leg
0,kurland27a-205,=,i
0,kurland27a-205,=,was
0,kurland27a-205,=,taking
0,kurland27a-205,=,uh
0,kurland27a-205,=,at
0,kurland27a-205,=,least
0,kurland27a-205,=,one
0,kurland27a-205,=,section
0,kurland27a-205,=,a
0,kurland27a-205,=,day
0,kurland27a-205,S,three
0,kurland27a-205,=,hours
0,scale08a-139,=,and
0,scale08a-139,S,theyres
0,scale08a-139,=,going
0,scale08a-139,=,to
0,scale08a-139,=,get
0,scale08a-139,=,it
0,scale08a-139,=,the
0,scale08a-139,=,cat
0,scale18a-54,=,a
0,scale18a-54,=,boy
0,scale18a-54,=,is
0,scale18a-54,=,throwing
0,scale18a-54,=,the
0,scale18a-54,=,ball
0,adler08a-55,=,but
0,adler08a-55,=,um
0,adler08a-55,=,other
0,adler08a-55,=,than
0,adler08a-55,=,that
0,elman11a-15,=,so
0,elman11a-15,=,its
0,elman11a-15,=,it
0,elman11a-15,=,but
0,elman11a-15,=,uh
0,elman11a-15,=,so
0,elman11a-15,=,its
0,elman11a-15,=,okay
0,kansas11a-196,=,and
0,kansas11a-196,=,i
0,kansas11a-196,=,think
0,kansas11a-196,=,another
0,kansas11a-196,=,thing
0,kansas11a-196,S,that
0,kansas11a-196,D,really
0,kansas11a-196,=,helped
0,kansas11a-196,=,from
0,kansas11a-196,=,the
0,kansas11a-196,=,very
0,kansas11a-196,=,beginning
0,kansas11a-196,=,is
0,kansas11a-196,=,im
0,kansas11a-196,=,in
0,kansas11a-196,S,a
0,kansas11a-196,D,little
0,kansas14a-185,=,and
0,kansas14a-185,=,he
0,kansas14a-185,=,is
0,kansas14a-185,S,gonna
0,kansas14a-185,=,take
0,kansas14a-185,=,it
0,kansas14a-185,=,to
0,kansas14a-185,=,him
0,kansas14a-185,=,that
0,kansas14a-185,=,the
0,kansas14a-185,=,mother
0,kansas14a-185,=,i
0,kansas14a-185,=,guess
0,kurland27a-299,=,i
0,kurland27a-299,=,got
0,kurland27a-299,=,my
0,kurland27a-299,=,degrees
0,kurland27a-299,=,and
0,kurland27a-299,=,everything
0,kurland27a-299,=,but
0,kurland27a-299,=,my
0,kurland27a-299,=,whole
0,kurland27a-299,=,focus
0,kurland27a-299,=,was
0,kurland27a-299,=,on
0,kurland27a-299,=,the
0,kurland27a-299,=,kids
0,scale06d-111,=,um
0,scale06d-111,=,a
0,scale06d-111,=,um
0,scale06d-111,=,a
0,scale06d-111,=,boy
0,scale06d-111,=,playing
0,scale16a-613,=,and
0,scale16a-613,=,um
0,scale16a-613,=,except
0,scale16a-613,=,um
0,scale16a-613,=,the
0,scale16a-613,=,one
0,scale16a-613,=,that
0,scale16a-613,S,um
0,MMA06a-265,=,and
0,MMA06a-265,=,uh
0,MMA06a-265,S,now
0,MMA06a-265,=,the
0,MMA06a-265,=,prince
0,MMA06a-265,=,like
0,MMA06a-265,=,for
0,MMA06a-265,S,k
0,MMA06a-265,D,cinderella
0,whiteside19a-63,=,but
0,whiteside19a-63,S,emory
0,whiteside19a-63,=,and
0,whiteside19a-63,S,shepherd
0,whiteside19a-63,=,are
0,whiteside19a-63,I,<eps>
0,whiteside19a-63,=,like
0,whiteside19a-63,=,against
0,whiteside19a-63,=,each
0,whiteside19a-63,S,other
0,williamson06a-97,=,and
0,williamson06a-97,=,physician
0,williamson06a-97,=,i
0,williamson06a-97,=,started
0,williamson06a-97,=,in
0,williamson06a-97,=,denver
0,williamson09a-231,=,so
0,williamson09a-231,=,shes
0,williamson09a-231,=,running
0,williamson09a-231,=,home
0,williamson09a-231,=,in
0,williamson09a-231,=,the
0,williamson09a-231,=,rain
0,kurland06a-287,=,the
0,kurland06a-287,=,prince
0,kurland06a-287,=,was
0,kurland06a-287,=,looking
0,kurland06a-287,=,for
0,kurland06a-287,=,a
0,kurland06a-287,=,woman
0,kurland06a-287,=,to
0,kurland06a-287,=,marry
0,kurland25d-19,S,uh
0,kurland25d-19,=,that
0,kurland25d-19,=,the
0,kurland25d-19,=,uh
0,kurland25d-19,=,the
0,kurland25d-19,=,thing
0,kurland25d-19,=,we
0,kurland25d-19,=,always
0,kurland25d-19,=,talk
0,kurland25d-19,=,to
0,kurland25d-19,=,together
0,kurland27a-123,=,um
0,kurland27a-123,=,they
0,kurland27a-123,=,did
0,kurland27a-123,=,break
0,kurland27a-123,=,part
0,kurland27a-123,=,of
0,kurland27a-123,=,my
0,kurland27a-123,=,arm
0,kurland27a-123,S,okay
0,UNH05a-19,=,then
0,UNH05a-19,=,i
0,UNH05a-19,=,woke
0,UNH05a-19,=,up
0,UNH05a-19,=,in
0,UNH05a-19,=,the
0,UNH05a-19,=,northeastern
0,UNH05a-19,S,rehab
0,UNH05a-236,=,the
0,UNH05a-236,=,tour
0,UNH05a-236,=,bus
0,UNH05a-236,=,is
0,UNH05a-236,=,coming
0,UNH05a-236,=,into
0,UNH05a-236,=,the
0,UNH05a-236,=,town
0,UNH05a-236,=,to
0,UNH05a-236,=,pick
0,UNH05a-236,=,up
0,UNH05a-236,=,the
0,UNH05a-236,=,people
0,UNH05a-236,=,from
0,UNH05a-236,=,the
0,UNH05a-236,=,hotel
0,whiteside19a-79,=,and
0,whiteside19a-79,=,now
0,whiteside19a-79,=,ive
0,whiteside19a-79,=,been
0,whiteside19a-79,=,here
0,whiteside19a-79,=,for
0,whiteside19a-79,S,okay
0,whiteside19a-79,=,now
0,whiteside19a-79,=,seven
0,whiteside19a-79,=,weeks
0,whiteside19a-79,=,technically
0,williamson06a-113,=,and
0,williamson06a-113,=,uh
0,williamson06a-113,=,i
0,williamson06a-113,=,loved
0,williamson06a-113,=,new
0,williamson06a-113,=,york
0,williamson06a-113,=,city
0,adler08a-37,=,not
0,adler08a-37,=,not
0,adler08a-37,S,tell
0,adler08a-37,=,uh
0,adler08a-37,=,not
0,adler08a-37,=,not
0,adler08a-37,=,uh
0,adler08a-37,=,uh
0,adler08a-37,S,uh
0,adler12a-318,=,um
0,adler12a-318,=,you
0,adler12a-318,=,get
0,adler12a-318,=,a
0,adler12a-318,S,knife
0,fridriksson03a-257,=,no
0,fridriksson03a-257,=,because
0,fridriksson03a-257,=,because
0,fridriksson03a-257,=,after
0,fridriksson03a-257,=,here
0,fridriksson03a-257,S,here
0,kurland19e-117,S,uh
0,kurland19e-117,=,cinderella
0,kurland19e-117,=,cinderella
0,kurland19e-117,=,cinderella
0,kurland21a-73,=,and
0,kurland21a-73,=,he
0,kurland21a-73,S,stopped
0,kurland22a-46,=,and
0,kurland22a-46,=,this
0,kurland22a-46,=,is
0,kurland22a-46,=,two
0,kurland22a-46,=,three
0,kurland22a-46,=,four
0,scale06d-69,=,um
0,scale06d-69,S,they
0,scale06d-69,=,my
0,scale06d-69,=,bed
0,scale06d-69,=,you
0,scale06d-69,S,know
0,scale24a-43,=,yeah
0,scale24a-43,=,so
0,scale24a-43,=,i
0,scale24a-43,=,its
0,scale24a-43,=,just
0,scale24a-43,=,its
0,scale24a-43,=,just
0,scale24a-43,=,twenty
0,scale24a-43,=,time
0,scale24a-43,=,twenty
0,scale24a-43,=,times
0,scale24a-43,=,it
0,scale24a-43,=,uh
0,scale24a-43,=,it
0,scale24a-43,=,it
0,scale24a-43,=,it
0,scale24a-43,=,came
0,scale24a-43,=,up
0,tcu01a-369,=,you
0,tcu01a-369,=,know
0,tcu01a-369,S,out
0,tcu01a-369,S,there
0,tcu01a-369,S,no
0,tcu01a-369,S,at
0,tcu01a-369,S,he
0,tcu01a-369,I,<eps>
0,tcu01a-369,=,in
0,tcu01a-369,=,the
0,tcu01a-369,=,walking
0,tcu01a-369,=,in
0,tcu01a-369,=,the
0,tcu01a-369,=,rain
0,williamson09a-193,=,and
0,williamson09a-193,=,after
0,williamson09a-193,=,this
0,williamson09a-193,=,the
0,williamson09a-193,=,man
0,williamson09a-193,=,has
0,williamson09a-193,=,the
0,williamson09a-193,S,ball
0,williamson09a-193,=,on
0,williamson09a-193,=,the
0,williamson09a-193,=,table
0,kurland25b-99,=,his
0,kurland25b-99,=,uh
0,kurland25b-99,S,uh
0,kurland25b-99,=,when
0,kurland25b-99,=,his
0,kurland25b-99,=,uh
0,kurland25b-99,S,when
0,kurland25b-99,=,his
0,kurland25b-99,=,daughter
0,kurland25b-99,=,uh
0,kurland25b-99,S,said
0,kurland25d-149,=,at
0,kurland25d-149,=,that
0,kurland25d-149,=,point
0,kurland25d-149,=,the
0,kurland25d-149,=,uh
0,kurland25d-149,=,the
0,kurland25d-149,=,prince
0,kurland25d-149,=,then
0,kurland25d-149,=,was
0,kurland25d-149,=,brought
0,kurland25d-149,=,to
0,kurland25d-149,=,the
0,kurland25d-149,=,castle
0,scale12d-109,=,thats
0,scale12d-109,=,and
0,scale12d-109,=,that
0,scale12d-109,=,was
0,scale12d-109,=,um
0,scale12d-109,=,uh
0,scale12d-109,=,ten
0,scale12d-109,=,weeks
0,scale12d-109,=,ago
0,scale16a-415,=,um
0,scale16a-415,=,i
0,scale16a-415,=,went
0,scale16a-415,=,to
0,scale16a-415,S,pittsburgh
0,scale16a-415,=,once
0,tap13a-174,=,for
0,tap13a-174,=,its
0,tap13a-174,=,uh
0,tap13a-174,=,this
0,tap13a-174,=,one
0,tap13a-174,=,and
0,tap13a-174,=,this
0,tap13a-174,S,one
0,tcu01a-399,=,and
0,tcu01a-399,=,um
0,tcu01a-399,=,and
0,tcu01a-399,=,so
0,tcu01a-399,=,she
0,tcu01a-399,S,wanna
0,tcu01a-399,=,get
0,tcu01a-399,=,there
0,tcu01a-399,=,really
0,tcu01a-399,=,bad
0,whiteside14a-495,=,before
0,whiteside14a-495,S,cinderella
0,whiteside14a-495,=,has
0,whiteside14a-495,S,said
0,williamson06a-288,=,and
0,williamson06a-288,=,some
0,williamson06a-288,=,were
0,williamson06a-288,=,exciting
0,williamson06a-288,=,and
0,williamson06a-288,=,not
0,williamson06a-288,S,approve
0,adler12a-256,=,and
0,adler12a-256,=,one
0,adler12a-256,=,day
0,adler12a-256,=,i
0,adler12a-256,=,think
0,adler12a-256,=,she
0,adler12a-256,=,was
0,adler12a-256,=,kind
0,adler12a-256,=,of
0,adler12a-256,S,down
0,BU07a-27,=,well
0,BU07a-27,=,one
0,BU07a-27,=,two
0,BU07a-27,=,three
0,thompson07c-323,=,and
0,thompson07c-323,=,then
0,thompson07c-323,=,the
0,thompson07c-323,S,uh
0,thompson07c-323,=,um
0,thompson07c-323,=,servant
0,thompson07c-323,=,says
0,thompson07c-323,S,um
0,thompson09a-238,S,um
0,thompson09a-238,=,the
0,thompson09a-238,=,prince
0,thompson09a-238,=,uh
0,thompson09a-238,=,found
0,thompson09a-238,=,cinderella
0,whiteside14a-515,=,and
0,whiteside14a-515,=,the
0,whiteside14a-515,=,other
0,whiteside14a-515,=,bread
0,adler03a-29,=,and
0,adler03a-29,=,uh
0,adler03a-29,S,her
0,adler03a-29,=,mother
0,adler03a-29,=,had
0,adler03a-29,=,said
0,adler03a-29,=,to
0,adler03a-29,=,call
0,adler03a-29,=,my
0,adler03a-29,=,son
0,fridriksson07a-21,=,but
0,fridriksson07a-21,=,we
0,fridriksson07a-21,=,were
0,fridriksson07a-21,=,on
0,fridriksson07a-21,=,we
0,fridriksson07a-21,=,were
0,fridriksson07a-21,=,down
0,fridriksson07a-21,=,in
0,fridriksson07a-21,=,uh
0,fridriksson07a-21,=,we
0,fridriksson07a-21,=,lived
0,fridriksson07a-21,=,in
0,fridriksson07a-21,=,texas
0,fridriksson07a-21,=,at
0,fridriksson07a-21,=,the
0,fridriksson07a-21,=,time
0,kurland02c-185,=,and
0,kurland02c-185,=,the
0,kurland02c-185,=,castle
0,kurland02c-185,S,was
0,kurland04a-107,=,and
0,kurland04a-107,=,um
0,kurland04a-107,=,i
0,kurland04a-107,=,called
0,kurland04a-107,=,the
0,kurland04a-107,=,ambulance
0,kurland04a-107,=,and
0,kurland04a-107,=,they
0,kurland04a-107,=,came
0,kurland09a-26,=,you
0,kurland09a-26,=,mean
0,kurland09a-26,S,what
0,scale06d-125,=,and
0,scale06d-125,=,uh
0,scale06d-125,S,um
0,scale06d-125,=,one
0,scale06d-125,=,to
0,scale06d-125,=,one
0,scale06d-125,=,that
0,scale06d-125,S,makes
0,scale06d-125,=,sense
0,scale06d-447,=,i
0,scale06d-447,=,dont
0,scale06d-447,=,i
0,scale06d-447,=,didnt
0,scale06d-447,=,um
0,scale06d-447,S,meet
0,scale06d-447,=,her
0,scale06d-447,=,yet
0,scale12d-111,=,um
0,scale12d-111,=,we
0,scale12d-111,=,were
0,scale12d-111,=,just
0,scale12d-111,=,so
0,scale12d-111,=,happy
0,scale12d-111,D,happy
0,whiteside14a-214,=,and
0,whiteside14a-214,=,the
0,whiteside14a-214,=,mother
0,whiteside14a-214,S,is
0,adler06a-122,=,person
0,adler06a-122,=,was
0,adler06a-122,=,on
0,adler06a-122,=,a
0,adler06a-122,=,uh
0,adler06a-122,=,looking
0,adler06a-122,=,this
0,adler06a-122,=,one
0,adler06a-122,=,and
0,adler06a-122,S,made
0,adler06a-122,=,this
0,adler06a-122,=,this
0,fridriksson07a-518,=,and
0,fridriksson07a-518,=,then
0,fridriksson07a-518,S,uh
0,fridriksson07a-518,=,they
0,fridriksson07a-518,=,were
0,fridriksson07a-518,=,having
0,fridriksson07a-518,=,a
0,fridriksson07a-518,=,ball
0,fridriksson07a-518,=,at
0,fridriksson07a-518,S,the
0,kurland12a-665,=,and
0,kurland12a-665,=,and
0,kurland12a-665,=,cover
0,kurland12a-665,=,it
0,kurland12a-665,=,from
0,kurland12a-665,=,uh
0,kurland12a-665,=,the
0,kurland12a-665,=,head
0,kurland12a-665,S,to
0,kurland12a-665,S,the
0,kurland12a-665,=,fort
0,kurland21a-144,=,and
0,kurland21a-144,S,the
0,williamson05a-378,=,and
0,williamson05a-378,=,theyre
0,williamson05a-378,=,gonna
0,williamson05a-378,=,take
0,williamson05a-378,=,the
0,williamson05a-378,=,dog
0,williamson05a-378,=,out
0,williamson05a-378,=,of
0,williamson05a-378,=,the
0,williamson05a-378,=,cat
0,williamson05a-378,=,and
0,williamson05a-378,S,take
0,williamson05a-378,=,dad
0,williamson05a-378,=,out
0,williamson05a-378,=,of
0,williamson05a-378,=,the
0,williamson05a-378,=,cat
0,williamson05a-378,S,the
0,williamson05a-378,S,tree
0,williamson05a-378,=,and
0,williamson05a-378,=,away
0,williamson05a-378,=,we
0,williamson05a-378,=,go
0,kurland09a-5,=,i
0,kurland09a-5,=,dont
0,kurland09a-5,=,know
0,kurland09a-5,=,what
0,kurland09a-5,S,it
0,kurland09a-5,S,was
0,MMA17a-67,=,but
0,MMA17a-67,=,i
0,MMA17a-67,=,get
0,MMA17a-67,=,i
0,MMA17a-67,=,uh
0,MMA17a-67,S,apparently
0,MMA17a-67,S,we
0,MMA17a-67,=,all
0,MMA17a-67,=,have
0,MMA17a-67,=,the
0,MMA17a-67,=,same
0,MMA17a-67,=,problem
0,MMA17a-67,=,with
0,MMA17a-67,=,the
0,MMA17a-67,S,language
0,williamson09a-17,=,i
0,williamson09a-17,=,was
0,williamson09a-17,=,uh
0,williamson09a-17,=,i
0,williamson09a-17,=,couldnt
0,williamson09a-17,=,walk
0,williamson09a-17,=,at
0,williamson09a-17,=,all
0,adler12a-41,=,and
0,adler12a-41,=,then
0,adler12a-41,=,um
0,adler12a-41,=,my
0,adler12a-41,=,speech
0,adler12a-41,=,got
0,adler12a-41,=,better
0,adler16a-31,=,um
0,adler16a-31,=,its
0,adler16a-31,=,the
0,adler16a-31,=,the
0,adler16a-31,=,thing
0,adler16a-31,=,for
0,adler16a-31,=,the
0,adler16a-31,S,head
0,kansas15a-298,=,and
0,kansas15a-298,=,uh
0,kansas15a-298,=,so
0,kansas15a-298,=,the
0,kansas15a-298,=,uh
0,kansas15a-298,=,so
0,kansas15a-298,=,the
0,kansas15a-298,S,little
0,kansas15a-298,=,girl
0,kansas15a-298,=,cinderella
0,kurland27a-225,=,i
0,kurland27a-225,=,mean
0,kurland27a-225,=,the
0,kurland27a-225,=,whole
0,kurland27a-225,=,month
0,kurland27a-225,=,of
0,kurland27a-225,S,may
0,scale12d-54,=,and
0,scale12d-54,=,um
0,scale12d-54,=,two
0,scale12d-54,S,two
0,scale16a-41,=,well
0,scale16a-41,=,i
0,scale16a-41,=,know
0,scale16a-41,=,what
0,scale16a-41,=,was
0,scale16a-41,=,on
0,scale16a-41,=,um
0,scale16a-41,=,creatures
0,scale16a-41,=,great
0,scale16a-41,=,and
0,scale16a-41,=,small
0,scale18a-97,S,he
0,scale18a-97,S,took
0,scale18a-97,=,the
0,scale18a-97,=,cat
0,tucson18a-19,=,my
0,tucson18a-19,=,words
0,tucson18a-19,=,are
0,tucson18a-19,=,in
0,tucson18a-19,=,place
0,tucson18a-19,=,so
0,tucson18a-19,=,to
0,tucson18a-19,=,speak
0,tucson18a-19,=,but
0,tucson18a-19,=,they
0,tucson18a-19,=,dont
0,tucson18a-19,=,make
0,tucson18a-19,=,sense
0,MMA19a-112,=,and
0,MMA19a-112,=,she
0,MMA19a-112,=,had
0,MMA19a-112,=,two
0,MMA19a-112,S,stepsisters
0,whiteside17a-390,=,ill
0,whiteside17a-390,=,go
0,whiteside17a-390,=,back
0,whiteside17a-390,S,ill
0,whiteside17a-390,=,go
0,whiteside17a-390,=,back
0,whiteside17a-390,S,years
0,whiteside17a-390,=,ago
0,whiteside17a-390,=,and
0,whiteside17a-390,=,take
0,whiteside17a-390,=,the
0,whiteside17a-390,=,uh
0,whiteside17a-390,=,the
0,whiteside17a-390,=,birth
0,whiteside17a-390,=,of
0,whiteside17a-390,=,my
0,whiteside17a-390,=,son
0,williamson05a-372,=,and
0,williamson05a-372,=,the
0,williamson05a-372,=,young
0,williamson05a-372,=,the
0,williamson05a-372,=,daughter
0,williamson05a-372,=,is
0,williamson05a-372,=,over
0,williamson05a-372,=,there
0,williamson05a-372,=,worried
0,williamson05a-372,=,about
0,williamson05a-372,=,the
0,williamson05a-372,=,kittycat
0,BU01a-591,=,uh
0,BU01a-591,=,he
0,BU01a-591,=,was
0,BU01a-591,=,playing
0,BU01a-591,=,soccer
0,BU01a-591,D,uh
0,BU01a-591,D,in
0,BU01a-591,D,the
0,BU01a-591,D,in
0,BU01a-591,D,the
0,BU01a-591,D,yard
0,kurland05a-235,=,and
0,kurland05a-235,=,he
0,kurland05a-235,=,knocked
0,kurland05a-235,=,the
0,kurland05a-235,=,window
0,kurland05a-235,=,over
0,kurland05a-235,=,excuse
0,kurland05a-235,=,me
0,kurland05a-235,S,knocked
0,kurland05a-235,S,knocked
0,kurland05a-235,=,the
0,kurland05a-235,=,lamp
0,kurland05a-235,=,over
0,kurland05a-235,=,and
0,kurland05a-235,=,smashed
0,kurland05a-235,=,the
0,kurland05a-235,S,window
0,scale12b-154,S,uh
0,scale12b-154,=,she
0,scale12b-154,=,got
0,scale12b-154,=,home
0,scale12b-154,=,and
0,scale12b-154,=,she
0,scale12b-154,S,weeped
0,scale12b-154,=,and
0,scale12b-154,S,weeped
0,scale12b-154,I,<eps>
0,scale12b-154,=,and
0,scale12b-154,S,weeped
0,scale18a-31,=,um
0,scale18a-31,S,parachute
0,scale18a-31,S,jump
0,scale18a-31,S,up
0,scale19a-206,=,and
0,scale19a-206,=,it
0,scale19a-206,=,it
0,scale19a-206,=,rain
0,tucson17a-28,=,um
0,tucson17a-28,=,the
0,tucson17a-28,=,doctor
0,tucson17a-28,=,said
0,whiteside14a-61,=,its
0,whiteside14a-61,=,just
0,whiteside14a-61,=,um
0,whiteside14a-61,=,it
0,whiteside14a-61,=,could
0,whiteside14a-61,=,be
0,whiteside14a-61,S,p
0,whiteside14a-61,D,j
0,whiteside14a-61,D,s
0,whiteside14a-61,D,or
0,williamson05a-227,S,uh
0,williamson05a-227,=,and
0,williamson05a-227,=,i
0,williamson05a-227,=,walk
0,williamson05a-227,=,ive
0,williamson05a-227,=,got
0,williamson05a-227,=,two
0,williamson05a-227,=,dogs
0,williamson05a-227,=,two
0,williamson05a-227,=,two
0,williamson05a-227,S,golden
0,williamson05a-227,S,retriever
0,williamson05a-227,S,dogs
0,williamson09b-378,=,but
0,williamson09b-378,=,then
0,williamson09b-378,=,then
0,williamson09b-378,=,he
0,williamson09b-378,=,uh
0,williamson09b-378,=,cinderella
0,williamson09b-378,=,put
0,williamson09b-378,=,the
0,williamson09b-378,=,shoe
0,williamson09b-378,=,so
0,williamson09b-378,=,it
0,williamson09b-378,=,fit
0,williamson09b-378,S,her
0,kansas14a-265,S,hes
0,kansas14a-265,=,got
0,kansas14a-265,=,to
0,kansas14a-265,=,figure
0,kansas14a-265,=,the
0,kansas14a-265,=,these
0,kansas14a-265,S,this
0,kansas14a-265,=,the
0,kansas14a-265,=,sad
0,kansas14a-265,=,uh
0,kansas14a-265,=,the
0,kansas14a-265,=,the
0,kansas14a-265,S,wooden
0,kansas14a-265,=,piece
0,kansas14a-265,=,there
0,kansas14a-321,=,he
0,kansas14a-321,=,was
0,kansas14a-321,=,um
0,kansas14a-321,=,i
0,kansas14a-321,=,mean
0,kansas14a-321,=,she
0,kansas14a-321,=,the
0,kansas14a-321,=,mother
0,kansas14a-321,=,mother
0,kansas14a-321,=,was
0,kansas14a-321,S,a
0,kansas14a-321,S,waitress
0,kansas14a-321,S,not
0,kansas14a-321,S,a
0,kansas14a-321,S,waitress
0,kansas14a-321,I,<eps>
0,kansas14a-321,I,<eps>
0,kansas14a-321,=,but
0,kansas14a-321,=,the
0,kansas14a-321,S,whatever
0,kansas14a-321,I,<eps>
0,kansas15a-168,=,and
0,kansas15a-168,=,the
0,kansas15a-168,=,guy
0,kansas15a-168,=,was
0,kansas15a-168,=,sitting
0,kansas15a-168,=,in
0,kansas15a-168,=,a
0,kansas15a-168,S,care
0,kansas15a-168,=,in
0,kansas15a-168,=,a
0,kansas15a-168,=,chair
0,kansas15a-168,=,when
0,kansas15a-168,=,the
0,kansas15a-168,=,window
0,kansas15a-168,=,broke
0,kansas15a-168,=,with
0,kansas15a-168,=,the
0,kansas15a-168,=,uh
0,kansas15a-168,=,ball
0,kansas15a-168,=,came
0,kansas15a-168,S,through
0,MSU03b-67,=,and
0,MSU03b-67,=,he
0,MSU03b-67,=,stopped
0,MSU03b-67,=,uh
0,MSU03b-67,=,he
0,MSU03b-67,=,stopped
0,MSU03b-67,S,there
0,tap18a-485,=,so
0,tap18a-485,=,um
0,tap18a-485,=,okay
0,tcu01a-460,=,these
0,tcu01a-460,=,um
0,tcu01a-460,=,the
0,tcu01a-460,=,um
0,tcu01a-460,=,the
0,tcu01a-460,=,woman
0,tcu01a-460,=,have
0,tcu01a-460,=,this
0,tcu01a-460,=,paper
0,williamson09a-333,S,but
0,williamson09a-333,=,theyre
0,williamson09a-333,=,uh
0,williamson09a-333,S,eighteen
0,williamson09a-333,I,<eps>
0,williamson09a-333,=,or
0,williamson09a-333,=,maybe
0,williamson09a-333,=,seven
0,williamson09a-333,S,years
0,williamson09b-374,=,so
0,williamson09b-374,=,theres
0,williamson09b-374,=,their
0,williamson09b-374,=,familys
0,williamson09b-374,S,they
0,williamson09b-374,=,slip
0,williamson09b-374,=,on
0,williamson09b-374,=,the
0,williamson09b-374,S,girls
0,adler03a-279,=,and
0,adler03a-279,=,uh
0,adler03a-279,=,she
0,adler03a-279,=,enjoyed
0,adler03a-279,=,herself
0,kansas11a-462,=,and
0,kansas11a-462,=,he
0,kansas11a-462,=,got
0,kansas11a-462,=,to
0,kansas11a-462,=,get
0,kansas11a-462,=,a
0,kansas11a-462,=,ladder
0,kansas11a-462,=,a
0,kansas11a-462,=,ladder
0,kansas11a-462,D,up
0,kurland06a-72,=,and
0,kurland06a-72,=,then
0,kurland06a-72,=,i
0,kurland06a-72,=,um
0,kurland06a-72,=,i
0,kurland06a-72,=,went
0,kurland06a-72,S,right
0,kurland06a-72,=,to
0,kurland06a-72,=,the
0,kurland06a-72,=,hospital
0,kurland06a-72,=,in
0,kurland06a-72,=,boston
0,kurland25b-208,=,i
0,kurland25b-208,S,will
0,kurland25b-208,=,get
0,kurland25b-208,S,your
0,kurland25b-208,=,uh
0,kurland25b-208,=,i
0,kurland25b-208,=,will
0,kurland25b-208,=,get
0,kurland25b-208,=,you
0,kurland25b-208,=,a
0,kurland25b-208,=,beautiful
0,kurland25b-208,=,uh
0,kurland25b-208,=,uh
0,kurland25b-208,=,dress
0,MMA17a-61,=,and
0,MMA17a-61,=,thats
0,MMA17a-61,=,why
0,MMA17a-61,S,is
0,MMA17a-61,=,my
0,MMA17a-61,=,problem
0,MMA17a-61,=,is
0,MMA17a-61,=,thats
0,MMA17a-61,=,why
0,MMA17a-61,=,i
0,MMA17a-61,=,was
0,MMA17a-61,=,going
0,MMA17a-61,=,to
0,MMA17a-61,=,go
0,MMA17a-61,=,to
0,MMA17a-61,=,michigan
0,MMA17a-65,=,because
0,MMA17a-65,=,thats
0,MMA17a-65,=,where
0,MMA17a-65,=,they
0,MMA17a-65,S,originally
0,MMA17a-65,I,<eps>
0,MMA17a-65,=,started
0,MMA17a-65,S,uh
0,MMA17a-65,=,with
0,MMA17a-65,S,these
0,MMA17a-65,I,<eps>
0,MMA17a-65,=,uh
0,MMA17a-65,=,lessons
0,UNH05a-73,=,and
0,UNH05a-73,=,it
0,UNH05a-73,=,goes
0,UNH05a-73,=,through
0,UNH05a-73,=,the
0,UNH05a-73,=,window
0,UNH05a-73,=,right
0,UNH05a-73,=,into
0,UNH05a-73,=,that
0,UNH05a-73,=,guys
0,UNH05a-73,S,laps
0,williamson06a-221,=,but
0,williamson06a-221,=,here
0,williamson06a-221,=,this
0,williamson06a-221,=,boy
0,williamson06a-221,=,at
0,williamson06a-221,=,the
0,williamson06a-221,=,bottom
0,williamson06a-221,=,hes
0,williamson06a-221,=,calling
0,williamson06a-221,S,at
0,williamson06a-221,=,everybody
0,williamson06a-221,=,else
0,aprocsa1738a-261,S,now
0,aprocsa1738a-261,=,cinderella
0,aprocsa1738a-261,=,was
0,aprocsa1738a-261,=,uh
0,aprocsa1738a-261,=,also
0,aprocsa1738a-261,=,worked
0,aprocsa1738a-261,S,up
0,kansas13a-43,=,and
0,kansas13a-43,=,then
0,kansas13a-43,=,everything
0,kansas13a-43,=,have
0,kansas13a-43,=,way
0,kansas13a-43,S,different
0,kurland27a-369,=,its
