,spkr,dys,word
0,kurland03a-3,=,find
0,kurland03a-3,=,the
0,kurland03a-3,=,words
0,kurland18a-65,=,began
0,kurland18a-65,=,to
0,kurland18a-65,=,to
0,kurland18a-65,=,realize
0,kurland18a-65,S,different
0,kurland18a-65,D,thing
0,kurland23e-326,S,its
0,kurland23e-326,D,a
0,kurland23e-326,D,really
0,kurland23e-326,=,its
0,kurland23e-326,=,white
0,kurland23e-326,=,very
0,kurland23e-326,=,beautiful
0,scale28a-111,=,rain
0,scale28a-111,=,uh
0,scale28a-111,=,wet
0,scale38a-224,=,and
0,scale38a-224,=,then
0,scale38a-224,=,the
0,scale38a-224,=,princess
0,tap10a-115,=,thats
0,tap10a-115,=,when
0,tap10a-115,=,i
0,tap10a-115,S,start
0,tap10a-115,=,thinking
0,tap10a-115,=,about
0,tap10a-115,=,the
0,tap10a-115,=,things
0,tap10a-115,=,in
0,tap10a-115,=,my
0,tap10a-115,=,head
0,MMA05a-83,=,she
0,MMA05a-83,=,came
0,MMA05a-83,=,over
0,MMA05a-83,=,for
0,MMA05a-83,=,a
0,MMA05a-83,=,week
0,MMA05a-83,=,after
0,MMA05a-83,=,my
0,MMA05a-83,=,stroke
0,UNH01a-425,=,they
0,UNH01a-425,=,showed
0,UNH01a-425,=,her
0,UNH01a-425,=,doing
0,UNH01a-425,=,servant
0,UNH01a-425,=,stuff
0,UNH01c-413,=,i
0,UNH01c-413,=,would
0,UNH01c-413,=,take
0,UNH01c-413,=,two
0,UNH01c-413,=,pieces
0,UNH01c-413,=,of
0,UNH01c-413,=,bread
0,whiteside19a-334,=,and
0,whiteside19a-334,S,the
0,whiteside19a-334,S,mom
0,whiteside19a-334,=,has
0,whiteside19a-334,=,two
0,whiteside19a-334,=,daughters
0,whiteside19a-528,=,not
0,whiteside19a-528,=,cook
0,whiteside19a-528,=,but
0,whiteside19a-528,S,i
0,whiteside19a-528,S,have
0,whiteside19a-528,D,a
0,whiteside19a-528,=,just
0,whiteside19a-528,=,a
0,whiteside19a-528,=,couple
0,whiteside19a-528,=,made
0,whiteside19a-528,=,out
0,whiteside19a-528,S,there
0,williamson09a-185,=,and
0,williamson09a-185,=,the
0,williamson09a-185,=,and
0,williamson09a-185,=,the
0,williamson09a-185,=,ball
0,williamson09a-185,=,hit
0,williamson09a-185,=,the
0,williamson09a-185,=,window
0,adler13a-155,=,um
0,adler13a-155,=,okay
0,adler13a-155,S,i
0,adler13a-155,S,i
0,adler13a-155,D,uh
0,adler13a-155,D,yes
0,BU07a-109,=,and
0,BU07a-109,S,firstnameb
0,BU07a-109,S,flying
0,BU07a-288,=,and
0,BU07a-288,=,then
0,elman05a-412,=,the
0,elman05a-412,=,the
0,elman05a-412,=,dog
0,elman05a-412,=,chased
0,elman05a-412,=,the
0,elman05a-412,=,cat
0,elman05a-412,=,up
0,elman05a-412,=,the
0,elman05a-412,=,tree
0,fridriksson10b-84,S,russia
0,fridriksson10b-84,S,russias
0,fridriksson10b-84,S,tough
0,fridriksson10b-84,S,tough
0,fridriksson10b-84,D,tough
0,fridriksson10b-84,D,tough
0,MSU03b-254,S,but
0,MSU03b-254,S,he
0,MSU03b-254,S,got
0,MSU03b-254,=,you
0,MSU03b-254,S,gotta
0,MSU03b-254,=,get
0,MSU03b-254,=,the
0,MSU03b-254,=,cat
0,MSU03b-254,=,out
0,MSU03b-254,=,of
0,MSU03b-254,=,there
0,scale07a-395,=,uh
0,scale07a-395,=,no
0,scale07a-395,=,no
0,scale07a-395,=,yes
0,tap10a-160,=,but
0,tap10a-160,=,otherwise
0,tap10a-160,=,i
0,tap10a-160,=,feel
0,tap10a-160,=,fine
0,tap10a-160,=,as
0,tap10a-160,=,long
0,tap10a-160,=,as
0,tap10a-160,=,im
0,tap10a-160,=,okay
0,tcu03a-361,=,peanut
0,tcu03a-361,=,and
0,tcu03a-361,=,jelly
0,thompson10a-165,D,looks
0,thompson10a-165,=,like
0,thompson10a-165,=,a
0,thompson10a-165,=,girl
0,thompson10a-165,=,has
0,thompson10a-165,=,a
0,thompson10a-165,=,cat
0,thompson10a-165,=,that
0,thompson10a-165,=,is
0,thompson10a-165,=,up
0,thompson10a-165,=,the
0,thompson10a-165,=,tree
0,thompson13a-35,=,i
0,thompson13a-35,=,didnt
0,thompson13a-35,S,i
0,thompson13a-35,D,didnt
0,thompson13a-35,=,really
0,thompson13a-35,=,identify
0,thompson13a-35,=,her
0,thompson13a-35,=,as
0,thompson13a-35,=,my
0,thompson13a-35,=,wife
0,tucson12a-83,=,and
0,tucson12a-83,=,i
0,tucson12a-83,S,wanted
0,tucson12a-83,D,to
0,tucson12a-83,=,get
0,tucson12a-83,S,them
0,tucson12a-83,=,all
0,tucson12a-83,=,on
0,tucson12a-83,=,to
0,tucson12a-83,=,these
0,williamson05a-45,=,and
0,williamson05a-45,=,uh
0,williamson05a-45,=,that
0,williamson05a-45,=,time
0,williamson05a-45,S,of
0,williamson05a-45,=,the
0,williamson05a-45,=,month
0,williamson05a-45,S,im
0,williamson05a-45,=,very
0,williamson05a-45,=,busy
0,wozniak06a-275,=,going
0,wozniak06a-275,=,through
0,wozniak06a-275,=,the
0,wozniak06a-275,=,application
0,wozniak06a-275,=,process
0,wozniak06a-275,=,for
0,wozniak06a-275,=,an
0,aprocsa1833a-314,=,or
0,aprocsa1833a-314,S,he
0,aprocsa1833a-314,=,gonna
0,aprocsa1833a-314,S,discipline
0,aprocsa1833a-314,D,him
0,elman01a-69,=,there
0,elman01a-69,=,theres
0,elman01a-69,=,gonna
0,elman01a-69,=,be
0,elman01a-69,=,theres
0,elman01a-69,=,gonna
0,elman01a-69,=,be
0,elman01a-304,=,shes
0,elman01a-304,D,shes
0,elman01a-304,=,uh
0,elman01a-304,=,in
0,elman01a-304,=,the
0,elman01a-304,=,water
0,elman01a-304,=,now
0,elman01a-304,=,in
0,elman01a-304,=,the
0,elman01a-304,=,flood
0,elman04a-162,D,and
0,elman04a-162,=,hes
0,elman04a-162,=,trying
0,elman04a-162,=,to
0,elman04a-162,=,save
0,elman04a-162,=,her
0,elman04a-162,=,i
0,elman04a-162,=,guess
0,kansas10a-430,=,this
0,kansas10a-430,=,old
0,kansas10a-430,=,time
0,kansas10a-430,=,picture
0,kurland12a-27,S,uh
0,kurland12a-27,S,and
0,kurland12a-27,S,it
0,kurland12a-27,=,felt
0,kurland12a-27,=,like
0,kurland12a-27,S,blocking
0,scale11a-241,=,i
0,scale11a-241,=,mean
0,scale11a-241,=,ive
0,scale11a-241,=,had
0,scale11a-241,=,friends
0,scale11a-241,=,friends
0,scale11a-241,=,of
0,scale11a-241,=,men
0,scale11a-241,=,and
0,scale11a-241,=,women
0,scale12d-214,=,i
0,scale12d-214,=,think
0,scale12d-214,=,he
0,scale12d-214,S,went
0,scale12d-214,D,to
0,scale12d-214,=,um
0,scale15a-60,S,uh
0,scale15a-60,D,uh
0,scale15a-60,=,the
0,scale15a-60,=,camera
0,scale17a-381,=,you
0,scale17a-381,=,can
0,scale17a-381,=,go
0,scale17a-381,=,to
0,scale17a-381,=,the
0,scale17a-381,=,ball
0,tap09a-78,=,and
0,tap09a-78,S,i
0,tap09a-78,S,was
0,tap09a-78,S,saying
0,tap09a-78,S,let
0,tap09a-78,S,let
0,tap09a-78,S,let
0,tap09a-78,S,let
0,tap09a-78,S,let
0,tap09a-78,D,let
0,tap09a-78,D,let
0,tap09a-78,D,let
0,tap09a-78,D,let
0,tap09a-78,D,me
0,tap09a-78,D,call
0,tap09a-78,D,or
0,tap09a-78,=,come
0,tap09a-78,S,uh
0,tap10a-97,S,first
0,tap10a-97,=,i
0,tap10a-97,=,reacted
0,tap10a-97,=,to
0,tap10a-97,=,things
0,tap10a-97,=,before
0,tap10a-97,S,it
0,tap10a-97,D,didnt
0,tap10a-97,=,make
0,tap10a-97,=,sense
0,tucson20a-312,=,hes
0,tucson20a-312,S,hes
0,tucson20a-312,=,hes
0,tucson20a-312,=,older
0,tucson20a-312,=,than
0,tucson20a-312,=,i
0,tucson20a-312,=,was
0,tucson20a-312,S,yeah
0,tucson20a-508,=,and
0,tucson20a-508,S,the
0,tucson20a-508,=,and
0,tucson20a-508,=,the
0,tucson20a-508,S,old
0,tucson20a-508,D,lady
0,tucson20a-508,=,the
0,tucson20a-508,=,old
0,tucson20a-508,D,the
0,tucson20a-508,=,young
0,tucson20a-508,=,women
0,tucson20a-508,S,and
0,tucson20a-508,D,the
0,tucson20a-508,D,old
0,MMA05a-254,=,then
0,MMA05a-254,=,it
0,MMA05a-254,S,get
0,MMA05a-254,S,the
0,MMA05a-254,=,peanut
0,MMA05a-254,=,butter
0,MMA05a-254,=,one
0,MMA05a-254,=,piece
0,whiteside14a-176,S,well
0,whiteside14a-176,=,get
0,whiteside14a-176,=,the
0,whiteside14a-176,=,soccer
0,whiteside17a-77,S,uh
0,whiteside17a-77,=,what
0,whiteside17a-77,=,can
0,whiteside17a-77,=,i
0,whiteside17a-77,=,do
0,whiteside17a-77,S,to
0,whiteside17a-77,=,really
0,whiteside17a-77,=,to
0,whiteside17a-77,=,improve
0,whiteside17a-77,S,myself
0,whiteside19a-220,=,and
0,whiteside19a-220,S,now
0,whiteside19a-220,D,you
0,whiteside19a-220,=,can
0,whiteside19a-220,=,see
0,whiteside19a-220,=,that
0,whiteside19a-220,=,he
0,whiteside19a-220,=,hasta
0,whiteside19a-220,=,walk
0,whiteside19a-220,=,through
0,whiteside19a-220,=,the
0,whiteside19a-220,=,rest
0,whiteside19a-220,=,of
0,whiteside19a-220,=,the
0,whiteside19a-220,=,rain
0,whiteside19a-286,=,but
0,whiteside19a-286,=,it
0,whiteside19a-286,=,takes
0,whiteside19a-286,=,me
0,whiteside19a-286,=,a
0,whiteside19a-286,=,moment
0,whiteside19a-286,=,to
0,whiteside19a-286,S,get
0,whiteside19a-286,S,started
0,whiteside19a-286,S,and
0,wozniak01a-53,=,or
0,wozniak01a-53,S,you
0,wozniak01a-53,S,know
0,wozniak01a-53,D,um
0,wozniak06a-87,=,you
0,wozniak06a-87,=,know
0,wozniak06a-87,=,and
0,wozniak06a-87,=,i
0,wozniak06a-87,=,think
0,wozniak06a-87,=,i
0,wozniak06a-87,=,did
0,wozniak06a-87,=,say
0,wozniak06a-87,=,something
0,wozniak06a-87,=,which
0,wozniak06a-87,=,i
0,wozniak06a-87,=,guess
0,wozniak06a-87,=,was
0,wozniak06a-87,=,garbled
0,wright206a-284,=,cinderella
0,wright206a-284,=,um
0,wright206a-284,=,yes
0,adler13a-435,=,um
0,adler13a-435,=,okay
0,adler17a-89,=,uh
0,adler17a-89,=,something
0,adler17a-89,=,comes
0,adler17a-89,=,up
0,adler17a-523,=,and
0,adler17a-523,=,fifty
0,adler17a-523,=,guys
0,adler17a-523,=,got
0,adler17a-523,=,married
0,adler17a-523,=,overseas
0,aprocsa1833a-142,S,well
0,aprocsa1833a-142,=,the
0,aprocsa1833a-142,=,uh
0,aprocsa1833a-142,=,speech
0,aprocsa1833a-142,S,therapist
0,aprocsa1833a-142,S,at
0,aprocsa1833a-142,S,tenova
0,cmu02a-326,S,well
0,cmu02a-326,S,downstairs
0,cmu02a-326,S,upstairs
0,elman01a-377,=,then
0,elman01a-377,=,theres
0,elman01a-377,=,a
0,elman01a-377,S,uh
0,scale15a-128,=,oh
0,scale15a-128,=,rain
0,scale15a-128,=,is
0,scale15a-128,=,coming
0,scale15a-128,=,down
0,scale17a-405,=,i
0,scale17a-405,=,do
0,scale17a-405,=,not
0,scale17a-405,=,know
0,scale17a-405,=,who
0,scale17a-405,=,she
0,scale17a-405,=,is
0,scale38a-5,S,yes
0,scale38a-5,S,i
0,scale38a-5,=,couldnt
0,scale38a-5,=,forget
0,tap09a-15,S,oh
0,tap09a-15,D,yeah
0,tap09a-15,=,uh
0,tap09a-15,D,uh
0,tap09a-15,=,i
0,tap09a-15,S,get
0,tap09a-15,S,frustrated
0,tap09a-98,S,yeah
0,tap09a-98,S,that
0,tap10a-290,=,now
0,tap10a-290,=,you
0,tap10a-290,=,do
0,tap10a-290,S,twelve
0,tap10a-290,S,hour
0,tap10a-290,S,shifts
0,tap10a-290,=,you
0,tap10a-290,=,know
0,tap10a-290,=,and
0,tap10a-290,S,the
0,tap10a-290,=,half
0,tap10a-290,=,and
0,tap10a-290,=,that
0,tap10a-290,=,kind
0,tap10a-290,=,of
0,tap10a-290,=,thing
0,thompson13a-247,=,and
0,thompson13a-247,=,almost
0,thompson13a-247,=,as
0,thompson13a-247,=,soon
0,thompson13a-247,=,as
0,thompson13a-247,=,shes
0,thompson13a-247,=,out
0,thompson13a-247,=,the
0,thompson13a-247,=,door
0,thompson13a-247,=,it
0,thompson13a-247,=,starts
0,thompson13a-247,=,to
0,thompson13a-247,=,rain
0,MMA05a-95,=,going
0,MMA05a-95,=,back
0,MMA05a-95,=,for
0,MMA05a-95,=,some
0,MMA05a-95,=,years
0,MMA05a-95,D,to
0,MMA05a-95,=,remember
0,MMA05a-95,=,things
0,MMA05a-222,S,or
0,MMA05a-222,S,or
0,MMA05a-222,D,they
0,MMA05a-222,=,ask
0,MMA05a-222,=,her
0,MMA05a-222,S,or
0,MMA05a-222,D,did
0,MMA05a-222,=,something
0,MMA05a-222,S,about
0,MMA05a-222,=,he
0,MMA05a-222,=,did
0,MMA13a-71,S,okay
0,MMA13a-71,S,some
0,MMA13a-71,=,i
0,MMA13a-71,S,just
0,MMA13a-71,=,i
0,MMA13a-71,=,knew
0,MMA13a-71,=,something
0,MMA13a-71,=,was
0,MMA13a-71,=,wrong
0,whiteside17a-251,S,and
0,whiteside17a-251,=,and
0,whiteside17a-251,=,that
0,whiteside17a-251,=,was
0,whiteside17a-251,=,in
0,whiteside17a-251,S,a
0,whiteside17a-251,=,period
0,whiteside17a-251,=,of
0,whiteside17a-251,=,time
0,whiteside17a-251,=,of
0,whiteside17a-251,=,seven
0,whiteside17a-251,=,days
0,williamson09b-257,=,and
0,williamson09b-257,=,so
0,williamson09b-257,=,hes
0,williamson09b-257,S,looking
0,adler08a-27,=,i
0,adler08a-27,=,cant
0,adler08a-27,S,what
0,adler08a-27,S,what
0,adler08a-27,D,what
0,adler08a-27,=,the
0,adler08a-27,D,the
0,adler23a-126,=,and
0,adler23a-126,S,and
0,adler23a-126,S,and
0,adler23a-126,=,not
0,adler23a-126,=,for
0,adler23a-126,=,you
0,adler23a-126,=,but
0,adler23a-126,S,cant
0,adler23a-126,=,i
0,adler23a-126,S,cant
0,adler23a-126,=,i
0,adler23a-126,S,no
0,adler23a-126,=,i
0,adler23a-126,=,cant
0,adler23a-126,=,do
0,adler23a-126,=,that
0,adler23a-126,S,right
0,BU07a-197,S,no
0,BU07a-197,=,no
0,BU07a-197,S,no
0,BU07a-197,D,no
0,BU07a-197,D,uh
0,elman04a-122,S,um
0,elman04a-122,=,this
0,elman04a-122,=,boy
0,elman04a-122,=,is
0,elman04a-122,S,going
0,elman04a-122,S,to
0,elman04a-122,D,go
0,elman04a-122,D,to
0,elman04a-122,=,school
0,kurland17d-163,=,so
0,kurland17d-163,=,cinderella
0,kurland17d-163,=,was
0,kurland17d-163,=,all
0,kurland17d-163,=,excited
0,kurland17d-163,=,that
0,kurland17d-163,=,she
0,kurland17d-163,=,could
0,kurland17d-163,=,go
0,kurland23b-558,=,they
0,kurland23b-558,=,could
0,kurland23b-558,S,be
0,kurland23b-558,=,made
0,kurland23b-558,=,out
0,kurland23b-558,=,of
0,kurland23b-558,=,like
0,kurland23b-558,=,um
0,kurland23b-558,=,oranges
0,MSU03b-177,S,it
0,MSU03b-177,S,its
0,MSU03b-177,S,its
0,MSU03b-177,S,tough
0,MSU03b-177,=,to
0,MSU03b-177,S,do
0,MSU03b-177,D,it
0,MSU03b-177,=,now
0,MSU03b-190,=,and
0,MSU03b-190,S,he
0,MSU03b-190,=,kicked
0,MSU03b-190,=,the
0,MSU03b-190,=,ball
0,MSU03b-190,=,and
0,MSU03b-190,S,broke
0,MSU03b-190,=,the
0,MSU03b-190,=,window
0,MSU03b-373,D,and
0,MSU03b-373,=,we
0,MSU03b-373,S,made
0,MSU03b-373,D,it
0,MSU03b-373,=,in
0,MSU03b-373,S,quarters
0,MSU03b-373,=,quarters
0,scale09a-295,S,hello
0,scale09a-295,=,and
0,scale09a-295,=,here
0,scale17a-383,=,and
0,scale17a-383,=,she
0,scale17a-383,D,said
0,tap10a-376,=,but
0,tap10a-376,S,he
0,tap10a-376,=,was
0,tap10a-376,S,there
0,tap10a-376,=,he
0,tap10a-376,=,could
0,tap10a-376,=,not
0,tap10a-376,=,help
0,tap10a-376,=,daddy
0,tap10a-376,=,over
0,tap10a-376,S,there
0,tap10a-376,=,to
0,tap10a-376,=,get
0,tap10a-376,=,it
0,tap10a-376,=,fixed
0,tucson02a-233,=,and
0,tucson02a-233,=,um
0,tucson02a-233,=,shes
0,tucson02a-233,=,good
0,tucson20a-69,S,the
0,tucson20a-69,=,i
0,tucson20a-69,=,dont
0,tucson20a-69,=,know
0,tucson20a-69,S,what
0,tucson20a-69,=,the
0,tucson20a-69,S,stuff
0,tucson20a-69,D,is
0,wozniak01a-354,S,uh
0,wozniak01a-354,=,so
0,wozniak01a-354,S,theres
0,wozniak01a-354,S,a
0,kurland01f-290,=,and
0,kurland01f-290,D,now
0,kurland01f-290,=,everybody
0,kurland01f-290,=,was
0,kurland01f-290,S,this
0,kurland01f-290,S,this
0,kurland01f-290,=,other
0,kurland01f-290,=,man
0,kurland07d-19,=,and
0,kurland07d-19,=,they
0,kurland07d-19,=,were
0,kurland07d-19,=,they
0,kurland07d-19,=,they
0,kurland07d-19,=,look
0,kurland07d-19,=,the
0,kurland07d-19,=,same
0,kurland07d-130,S,just
0,kurland07d-130,S,sees
0,kurland07d-130,=,she
0,kurland07d-130,=,said
0,kurland07d-130,=,i
0,kurland07d-130,=,was
0,kurland07d-130,S,seeing
0,kurland07d-130,=,everything
0,kurland27c-186,=,and
0,kurland27c-186,=,she
0,kurland27c-186,=,was
0,kurland27c-186,=,beautifully
0,kurland27c-186,=,dressed
0,MSU08a-104,=,and
0,MSU08a-104,=,shes
0,MSU08a-104,=,now
0,MSU08a-104,=,is
0,MSU08a-104,=,now
0,tucson12a-177,=,and
0,tucson12a-177,=,they
0,tucson12a-177,S,tick
0,tucson12a-177,S,help
0,tucson12a-177,=,get
0,tucson12a-177,=,him
0,tucson12a-177,=,to
0,tucson12a-177,D,get
0,tucson12a-177,=,out
0,MMA19a-25,=,um
0,MMA19a-25,=,my
0,MMA19a-25,=,speech
0,MMA19a-25,=,is
0,MMA19a-25,=,not
0,MMA19a-25,=,good
0,williamson09a-57,=,so
0,williamson09a-57,S,i
0,williamson09a-57,=,almost
0,williamson09a-57,=,died
0,williamson09a-57,S,but
0,williamson09a-57,D,im
0,williamson09a-57,=,living
0,williamson09b-171,=,so
0,williamson09b-171,S,then
0,williamson09b-171,S,he
0,williamson09b-171,D,look
0,williamson09b-171,=,the
0,williamson09b-171,=,window
0,williamson09b-171,=,and
0,williamson09b-171,=,he
0,williamson09b-171,=,saw
0,williamson09b-171,=,the
0,williamson09b-171,S,boy
0,williamson09b-171,=,running
0,williamson09b-171,=,away
0,adler08a-277,=,and
0,adler08a-277,=,then
0,adler08a-277,=,uh
0,adler08a-277,=,jelly
0,adler08a-277,=,with
0,adler08a-277,S,that
0,aprocsa1833a-39,=,but
0,aprocsa1833a-39,S,uh
0,aprocsa1833a-39,=,but
0,aprocsa1833a-39,=,to
0,aprocsa1833a-39,=,think
0,aprocsa1833a-39,=,of
0,aprocsa1833a-39,=,it
0,aprocsa1833a-39,=,i
0,aprocsa1833a-39,S,cant
0,cmu02a-425,=,well
0,cmu02a-425,S,oh
0,cmu02a-425,S,wow
0,fridriksson10b-11,S,read
0,fridriksson10b-11,S,bleed
0,fridriksson10b-11,S,books
0,kurland02a-230,S,uh
0,kurland02a-230,D,uh
0,kurland02a-230,=,i
0,kurland02a-230,=,i
0,kurland02a-230,D,uh
0,kurland03b-114,=,i
0,kurland03b-114,=,guess
0,kurland03b-114,=,it
0,kurland03b-114,S,much
0,kurland03b-114,S,me
0,kurland03b-114,S,that
0,kurland03b-114,D,boy
0,kurland07d-184,S,that
0,kurland07d-184,=,i
0,kurland07d-184,S,did
0,kurland07d-184,S,that
0,kurland18c-35,S,yeah
0,kurland18c-35,=,yeah
0,kurland18c-35,S,yeah
0,kurland18c-35,S,later
0,kurland18c-35,S,on
0,scale12c-161,=,and
0,scale12c-161,=,she
0,scale12c-161,=,run
0,scale12c-161,=,home
0,scale12c-161,=,to
0,scale12c-161,=,get
0,scale28a-129,S,um
0,scale28a-129,D,this
0,scale28a-129,=,fire
0,scale28a-129,=,no
0,scale28a-129,=,but
0,tucson07a-360,=,um
0,tucson07a-360,=,but
0,tucson07a-360,=,what
0,tucson07a-360,=,about
0,tucson07a-360,=,it
0,tucson20a-133,=,we
0,tucson20a-133,=,all
0,tucson20a-133,=,do
0,tucson20a-133,=,this
0,tucson20a-133,S,at
0,tucson20a-133,D,at
0,tucson20a-133,=,twelve
0,tucson20a-133,=,oclock
0,tucson20a-133,=,one
0,tucson20a-133,=,at
0,tucson20a-133,=,a
0,tucson20a-133,=,time
0,wozniak06a-43,=,october
0,wozniak06a-43,=,thirteenth
0,wozniak06a-43,=,two
0,wozniak06a-43,=,thousand
0,wozniak06a-43,=,two
0,wright206a-308,=,um
0,wright206a-308,S,but
0,wright206a-308,D,um
0,fridriksson10b-28,S,stroke
0,fridriksson10b-28,S,uh
0,fridriksson10b-28,=,church
0,kansas06a-52,=,um
0,kansas06a-52,D,yeah
0,kurland01f-19,=,and
0,kurland01f-19,=,she
0,kurland01f-19,=,wanted
0,kurland01f-19,S,to
0,kurland01f-19,D,grab
0,kurland01f-19,=,her
0,kurland01f-19,=,cat
0,kurland01f-865,S,you
0,kurland01f-865,D,know
0,kurland01f-865,=,pretty
0,kurland01f-865,=,soon
0,kurland01f-865,=,he
0,kurland01f-865,=,could
0,kurland01f-865,=,talk
0,kurland01f-865,=,with
0,kurland01f-865,=,me
0,kurland01f-865,=,little
0,kurland01f-865,=,better
0,kurland02a-186,=,was
0,kurland02a-186,S,climbing
0,kurland02a-186,=,a
0,kurland02a-186,S,ladder
0,kurland23e-79,=,and
0,kurland23e-79,=,uh
0,kurland23e-79,=,then
0,kurland23e-79,=,i
0,kurland23e-79,=,tried
0,kurland23e-79,=,to
0,kurland23e-79,=,say
0,kurland23e-79,=,something
0,kurland23e-79,=,to
0,kurland23e-79,S,firstnameg
0,scale15a-122,=,but
0,scale15a-122,=,the
0,scale15a-122,=,ball
0,scale15a-122,=,is
0,scale15a-122,S,catched
0,scale38a-322,=,so
0,scale38a-322,=,she
0,scale38a-322,=,said
0,scale38a-322,=,and
0,scale38a-322,=,she
0,scale38a-322,D,said
0,tap09a-130,=,i
0,tap09a-130,=,can
0,tap09a-130,=,give
0,tap09a-130,=,the
0,tap09a-130,S,uh
0,tap09a-130,S,something
0,tap09a-130,D,something
0,tap09a-130,D,about
0,tap09a-130,D,it
0,tap10a-252,S,i
0,tap10a-252,=,love
0,tap10a-252,S,take
0,tap10a-252,=,care
0,tap10a-252,=,of
0,tap10a-252,=,a
0,tap10a-252,=,nurse
0,tap10a-252,S,uh
0,tap10a-252,S,taking
0,tap10a-252,=,care
0,tap10a-252,=,of
0,tap10a-252,=,her
0,tap10a-449,=,and
0,tap10a-449,S,they
0,tap10a-449,=,yelling
0,tap10a-449,=,at
0,tap10a-449,=,her
0,tap10a-449,=,and
0,tap10a-449,=,that
0,tap10a-449,=,kind
0,tap10a-449,=,of
0,tap10a-449,=,thing
0,tap10a-449,S,because
0,tap10a-449,S,she
0,tap10a-449,S,won
0,tap10a-449,=,everything
0,thompson10a-173,=,and
0,thompson10a-173,=,the
0,thompson10a-173,=,ladder
0,thompson10a-173,=,has
0,thompson10a-173,=,fallen
0,thompson10a-173,=,over
0,williamson05a-63,S,got
0,williamson05a-63,=,back
0,williamson05a-63,=,up
0,williamson05a-63,=,at
0,williamson05a-63,=,seven
0,williamson05a-63,=,thirty
0,williamson05a-63,D,to
0,williamson05a-63,=,go
0,williamson05a-63,=,to
0,williamson05a-63,=,work
0,adler17a-133,=,so
0,adler17a-133,S,id
0,adler17a-133,=,say
0,adler23a-587,=,because
0,adler23a-587,=,i
0,adler23a-587,S,dont
0,adler23a-587,S,know
0,adler23a-587,S,why
0,adler23a-587,D,that
0,adler23a-587,=,but
0,adler23a-587,S,it
0,adler23a-587,=,i
0,adler23a-587,=,wanna
0,adler23a-587,=,get
0,adler23a-587,S,rid
0,adler23a-587,D,of
0,adler23a-587,=,more
0,adler23a-587,=,than
0,adler23a-587,=,that
0,aprocsa1833a-362,=,um
0,aprocsa1833a-362,=,two
0,aprocsa1833a-362,=,uh
0,aprocsa1833a-362,=,two
0,aprocsa1833a-362,=,sisters
0,elman05a-64,=,uh
0,elman05a-64,=,and
0,elman05a-64,=,he
0,elman05a-64,=,looked
0,elman05a-64,=,up
0,fridriksson04a-144,=,she
0,fridriksson04a-144,S,can
0,fridriksson04a-144,S,look
0,fridriksson04a-144,S,she
0,fridriksson04a-144,S,look
0,fridriksson04a-144,S,like
0,fridriksson04a-144,S,looks
0,fridriksson04a-144,S,like
0,fridriksson04a-144,S,to
0,fridriksson04a-144,D,me
0,fridriksson04a-144,D,too
0,kurland12a-605,S,well
0,kurland12a-605,=,what
0,kurland12a-605,=,happened
0,kurland12a-605,=,was
0,kurland12a-605,S,i
0,kurland12a-605,=,got
0,kurland12a-605,=,very
0,kurland12a-605,S,aggravated
0,kurland17a-286,=,everything
0,kurland17a-286,=,turned
0,kurland17a-286,=,into
0,kurland17a-286,=,what
0,kurland17a-286,=,it
0,kurland17a-286,=,was
0,kurland17a-286,=,before
0,kurland23b-456,S,theres
0,kurland23b-456,D,a
0,kurland23b-456,=,midnight
0,kurland23b-456,=,time
0,MSU07b-261,S,its
0,MSU07b-261,S,oh
0,MSU07b-261,D,its
0,MSU07b-261,=,so
0,MSU07b-261,S,frustrating
0,scale07a-385,=,um
0,scale07a-385,=,yes
0,scale07a-385,=,yes
0,tcu03a-140,S,just
0,tcu03a-140,=,slow
0,tcu03a-140,S,just
0,tcu03a-140,=,slow
0,MMA13a-319,S,the
0,MMA13a-319,=,the
0,MMA13a-319,=,ball
0,MMA13a-319,=,went
0,MMA13a-319,=,into
0,MMA13a-319,=,the
0,MMA13a-319,=,window
0,UNH01a-155,=,so
0,UNH01a-155,S,basically
0,UNH01a-155,=,hopefully
0,UNH01a-155,=,that
0,UNH01a-155,=,will
0,UNH01a-155,=,tell
0,UNH01a-155,=,my
0,UNH01a-155,S,employers
0,whiteside14a-1,=,well
0,whiteside14a-1,S,aphasia
0,whiteside14a-1,=,house
0,whiteside14a-124,=,it
0,whiteside14a-124,=,really
0,whiteside14a-124,S,helps
0,whiteside14a-124,S,helps
0,whiteside14a-124,D,helps
0,whiteside14a-124,D,me
0,williamson19a-216,=,so
0,williamson19a-216,S,um
0,williamson19a-216,S,carrots
0,wozniak01a-73,=,um
0,wozniak01a-73,=,but
0,wozniak01a-73,=,i
0,wozniak01a-73,=,knew
0,wozniak01a-73,=,that
0,wozniak01a-73,=,she
0,wozniak01a-73,=,was
0,wozniak01a-73,=,upset
0,adler23a-136,=,and
0,adler23a-136,=,it
0,adler23a-136,=,was
0,adler23a-136,=,really
0,elman01a-23,=,i
0,elman01a-23,S,do
0,elman01a-23,=,sometimes
0,elman01a-23,=,i
0,elman01a-23,=,dont
0,elman01a-23,S,uh
0,elman01a-23,=,sometimes
0,elman01a-23,=,i
0,elman01a-23,S,dont
0,elman01a-23,S,understand
0,elman01a-23,D,yeah
0,fridriksson01a-95,=,so
0,fridriksson01a-95,=,and
